"takes a little time to start operating, very good for the price a little trouble using it inside ca",0,3
"I am so in love with my new machine.  Many thanks to all the reviewers who made my long search for the perfect espresso machine become a reality.  I received my machine really quickly and that's saying something for someone who loves immediate gratification.  Speaking of gratification, I could not be happier with my choice of an automatic espresso machine.  All the reviews are true. It's perfect, once you read the instructions or perhaps do as I did, get a walk-thru from the wonderful folks at DeLonghi customer support, you will be up and running in no time.  You can see that the machine is solidly constructed and with proper care (read the instructions) will last a very long time.  The espressos I've made so far are supreme, even my 14 year old loved a weak one I made for him; and it's so easy after set-up to use.  It could not be any simpler.  Who would not love this machine?  There was one website that was charging $1200 for the same machine.  I could not believe my eyes.  The only review that troubled me was the one who said the frother was somehow not adequate due to it not swinging far enough away from the machine.  I really could not see what he was talking about.  It has plenty of room for any size cup but you have to remember if you are into the foam (it makes very creamy foam) it will increase the volume 2-3 times so you need a large enough container to froth the milk.  But there was no awkwardness or problem at all with using the frother.  They had me worried when I read that but the frother does its thing with total ease.  Even a caveman could do it.  You stick it in the milk and turn the switch and, voila!, it's frothed and container size is only an issue if you are trying to froth in something too small and can't accomodate the foam it creates.  All in All, this is a top notch buy and a guilty pleasure for sure and nothing could be more gratifying then having merchandise that lives up to its promise.  This machine delivers, I love it and so will you",1,3
"I had to return two faulty DVD players. One would freeze frame the picture and the audio would keep on playing.  The replacement DVD player kept saying ""Wrong Disc"" and was very very loud when it would actually play a disc.  I ended up having to search and find a different DVD player all together because they wouldn't replace the 2nd faulty product.  (Which was packaged inappropriately and possibly damaged in shipment)",0,4
"Just plugged it in and I'm ready to ship it back. Creates an annoying, high pitched buzz",0,4
"This ice cream Maker is ""GREAT"".  The fact that I can use an industrial motor (my kitchen Aid mixer) is fantastic.  It is my belief that the ice cream maker itself is as near perfect as you can get, contrary to other reviews.  If you read the description and instructions, you will find that it is not the biggest maker on the market AND that it does EXACTLY what it says it will...IT MAKES ""GREAT"" ICE CREAM.",1,3
Excellent mount for the 2 TV's I've purchased.  Was suprised to buy one about a month ago from amazon.com for 149.95 then was able to buy this one for 124.95.  Did I pay too much for the first mount?       Ollie...........,0,3
"I cannot review this item since I have not received it so far at the shipping address I gave Amazon when I did the purchase.NEWLINE I bought four items, and I only got two of them by mail.NEWLINE What happened to the other two items? NEWLINE -KOSS Stereo In Ear Ear Plugs - The Spark Plug (Purchased on 09/15/2006) NEWLINE -Apple iPod USB Travel Kit with Car Charger, Travel Adapter & Cable (Purchased on 09/15/2006) NEWLINE WHO KNOWS..",0,4
"Yesterday was the annual Thanksgiving sale day. I got this 1G CF card from Staples by $40 after easy rebate. With this price, I think it is a great deal. However, it worked for my digital rebel only half an hour before it was DEAD. All my photos in the card were lost. I am a graduate student majoring in computer engineering, I know how to recover data if a hard drive fails. But this time, I find I simply can't help. Fortunately, Staples have a good return policy and I just returned it without hassle. Hopefully, this is only my case. My suggestion: make sure your dealer has a good return policy before you get this item.",0,4
Very disappointing!  Spend your money somewhere else.  I threw away a perfectly good but old made in the USA Thermos bottle and bought this made in China Nissan 0.79-Quart Stainless-Steel INSULATED Bottle back in June of 2005.  Ten Months later this bottle stopped keeping anything warm and would feel warm to the touch after you poured warm liquids in it - evidence of the loss of its insulating function.  I think it lost the vacuum in the cavity which I think is the method used to insulate the liquid inside.  When you spend $25 one would think it's a good quality product - Think again,1,4
"Do not waste your money on this product!! Whilst Amazon has a very good price for it, the headset is junk! I tried two different sets and both had a terrible hum. The hum was audible at all jacks in the house and on two different phone lines. It could be heard by the other party and made my hearing the other party nearly impossible. I work for the phone company and have used headsets over the past 25 years with no problmes. This set is very poor quality and not worth the money.",0,4
"I bought this for all sorts of uses in the kitchen and am very happy with the quality of the product. Kitchenaid consistently produces quality products. I use it when making bread to scrape it off the board to prevent sticking, for dividing the dough for rolls and loaves. Overall I'm very pleased with it",1,3
"I use it for my Zen MicroPhoto and it does not work at all.  It has the lowest battery life, used it for twenty mintues and it started to get worse and worse.  There is no possible way of getting rid of the static unless you are the MP3 player below the transmitter, which is obviously dangerous while driving.  You can only tune it to four stations which are 88.1, 88.3, 88.5 and 88.7 which is absolutely pointless approach to an FM transmitter.  I seriously regret every buying this transmitter",0,4
Our new VCR/DVD player is wonderful. Set up was easy and I am even able to record-- something that the set-up configuration on my last model was unable to do. Delivery was even faster than expected! Quality is teriffic and price was reasonable,0,3
"The TomTom Navigator is a nice enough device, until you get to the Maps activation. The Maps activation? Why should I have to activate my maps if I have paid for the product? Good question, well, I activated these maps on one PDA, and within 2 weeks my PDA died and I had to obtain warranty service. Well, I decided that I would upgrade to a new device and then sell my old device when I got it back from the manufacturers (I tend to switch my PDA every 3-4 months anyway).NEWLINE NEWLINE So I installed the maps on the new device and it asked me to activate. OK, I figure...no problem, I will be able to activate it 1...2...3 because after all, only I have the activation card/code. No such luck, TomTom wants PROOF that I have brought a new device? what kind of nonsense is that? What if I lost my PDA in 2-3 months? What if I'm a nut who likes to change PDA's every 3-4 months? What, you mean I have to show you proof that I switched? Isn't the fact that I have the activation card proof enough? I don't know too many people who pay $269 for a product and let other people use the activation codes.NEWLINE NEWLINE Avoid them at all costs. You will regret your purchase if you change devices frequently.NEWLINE NEWLINE One other problem with this product...out of the box it is not 100% compatible with Windows Mobile 5 devices (most of the new Axims are WM5. You really have to break your back to install on these devices.NEWLINE NEWLINE Avoid",0,4
I bought this as an extra support for my wrist and within 2 weeks the gel started to ooze from the seems.  I ended up having to staple all around the edges of the bean to stop the ooze which has worked but definately a design flaw.NEWLINE NEWLINE I wouldn't buy this again,0,4
"This spatula has an easy hold grip, works like it's supposed to, and washes well in the dishwasher",1,3
My slow cooker works perfectly and looks great too. The little dipper that came with it has proven to be a very nice bonus. I had not expected to use the little dipper but really enjoy hot sauces,1,3
After operating the Petmate Fresh Flow Cat Fountain for a month my 2 cats won't go anywhere near it.  Very disappointing!,1,4
"This item was ordered 1/4/06 it is now 2/25/06 and has not yet been shipped. Hard to rate the item, but for sure you can see the rating for delivery",1,4
"The design for using the DC adapter with LED Booklight is extremely poor. It is possible that I missed the warning that tells you to remove the batteries before using the DC adapter. But, it must not have been very big. I combined the two and ended up with batteries that leaked all over inside the battery case. These were brand new batteries. There does not seem to be anything protecting the batteries from the DC adapter and so the power goes right into them. This is bad. Modern devices are expected to work with either battery or adapter without having to remove the batteries.NEWLINE NEWLINE I had assumed that I could leave the batteries in so that when I was at home I could use the adapter, but traveling I would use the batteries.  Don't make this mistake",1,4
"i wanted a top quality palm with the bells and whistles.  this is pretty close to it but i had a few problems with the email and web features.  granted i am not a techie, but connecting and checking email should be more straightforward.  all the other features are top notch and overall i love my palm",0,3
"This is a very comfortable bowl to use.  Made of sturdy plastic, it is much lighter than glass mixing bowls, which makes it convenient and easy to use. The handle is very ergonomic and comfortable to grip (really good when pouring batter into a pan, for instance), and the shape of the bowl itself is perfect for wrapping an arm around for those heavy duty mixing sessions.  The rubber on the bottom keeps the bowl right where you put it - no sliding.  I use this bowl the most of all my mixing bowls and am looking forward to getting a bigger one just like it. Oh, by the way - it's dishwasher safe, too. I've washed mine over and over and it still looks new",1,3
"Just compare this one with Braun, try to turn it on without the coffee beans and you would notice Braun is louder than Toastmaker, this is quiet and grinds well. Just got it a month ago, not sure about the life of the machine. But I believe its Cheap and Best",1,3
"This map set met all my expectations, and was far more current than I had expected.  Software for turn by turn directions on roadways while driving works great with the Garmin Ctrex GPS.  Recommended. To load many states you will need large memory card, 1 GB.",0,3
"As another reviewer experienced, our Krups also leaks coffee all over the counter and subsequently the floor quite often, which is apparently related to having to have the carafe situated in just exactly the right place within a half a millimeter, and which place I have not yet discovered except occasionally by chance.  Carafe positioning appears to be the problem, because it doesn't leak every time.  Maybe my unit is defective, because other reviewers don't mention this, and believe me, you would notice this if it were occurring with yours. NEWLINE NEWLINE The opening to pour in water is relatively small, but I don't have a huge problem with it. Be aware there is no automatic shut off.  It makes a fine cup of coffee for this non-coffee-gourmet, and I don't have a problem with spilling when I pour from the carafe into a cup.  But the leaking is forcing me to find another machine.  NEWLINE NEWLINE I wish I could find a reasonably-priced, non-leaking 12-cup machine with removable water reservoir, no-drip carafe, programmable, auto shut-off, easy-to-find replacement carafe and removable filter basket but alas, even on amazon.com, that machine does not appear to exist.  My sister has such a machine (Mr. Coffee URX23), but that model has been discontinued.",1,4
"If you buy this service plan, print out the contract and keep your receipt. I did not purchase the plan, but looked over the contract intensely since I nearly got it.NEWLINE NEWLINE Some notes on the contract:NEWLINE 1. It is only good in the United States (including Washington, DC, but MINUS MAINE), but it does not include Guam, Virgin Islands, etc. So if you are in another country or outside the 50 states + D.C., this contract will be nothing but a waste of money.NEWLINE 2. This contract is transferable and the directions to do so are simple.NEWLINE 3. They will only fix/replace/etc IF the manufacturing warranty no longer covers the item. That is, if the manu. warranty is still good, you have to use it.NEWLINE 4. If the item needs to be shipped, shipping/handling will only be covered if the manufacturer would cover those costs in their warranty period. If the item is being replaced, ""You will be responsible for the delivery or cost of delivery of the covered Product to Our authorized service center. Reimbursement will be issued in the form of a check payable to You."" I'm uncertain if that means you cover those costs or they reimburse you.NEWLINE 5. No lemon policy of 3 service repairs for the SAME defect, and a upon the time of a 4th repair, as determined by them, they will ""replace it with a product of comparable performance. Repairs performed while the Product is under manufacturer's warranty DO NOT APPLY."" (Doesn't sound like a great no lemon policy... your product would have to breakdown in the same way 4 times in the number of years they cover you -- many electronics are typically already covered by the manufacturer for 1 year.)NEWLINE 6. There are numerous conditions that they will not repair for, but they all sound typical of such plans (such as, they don't cover accidents and they don't cover ""the elements or acts of God"" ... sorry, I had to note that second one since it stuck out to me from the other things). But, in all seriousness, read the list before you purchase.NEWLINE NEWLINE So, now that I have summarized much of the contract, if you want to get the service warranty, PLEASE READ THE CONTRACT SINCE I DIDN'T COVER EVERYTHING!!! (Don't hold me liable since I don't have much money anyways.) Also, I think this is typical in warranty contracts, but you will occassionally see the phrase ""at our discretion"" in the contract.NEWLINE NEWLINE Assuming they aren't jerks with their discretion and aren't too tough to deal with, I would give the warranty 4 stars (minus 1 star for the crappy lemon policy). I didn't get the coverage because the product I was going to get it for had just made into the next price category (so it was pricy for my product, being at the lower price end of the scale)",0,3
Excellent sound from phones and microphone. Comfortable on head and ears. Plenty of cable. On cable controls are handy.,0,3
I had a littermaid a couple of years ago that lasted me for a year and did great. I am not sure what is wrong with this type we had it for a whole week then it stopped working. Do yourself a favor and do NOT get this,1,4
"While a nice product packed with great features when it works, the bottom line is that it does NOT support TWAIN drivers, meaning you can not scan through ANY application other than ScanSnap. BIG MINUS. NEWLINE Second minus is JAMS, JAMS, JAMS. I have barely used this machine, but the double feeds are incredible (the rollers are new and the machine is clean). I even tried using high grade color laser copier paper, but STILL double feeds big time! Upon occasion, I get a good feed, and I am so thankful for that. NEWLINE If you are planning to do some serious office organizing with various types of paper, sizes and paper weights, skip this product and go for a ADF flatbed scanner. This baby will JAM up your day and consume all of your time with fiddling, reorganizing the misfeeds and clearing jams.NEWLINE Think deeply before buying this one. Also, with an ADF flatbed, you can scan books, and unusual documents (thin paper, very heavy paper) that an ADF (and the ScanSnap) won't process by simply lifting the lid of the ADF and taking the scan directly on the glass. With ScanSnap, you are screwed",0,4
"Hi, I usually don't complain about the products that I buy because I consider myself a savvy consumer, but in this instance I was dubbed big time! A few years ago, we received a  Krups coffee maker as a wedding gift and we love it! However, this particular toaster rarely worked. In fact, I would say that 85% time it would either not toast or would ""flip"" the toast prematurely e.g. 5 second or less. I have no idea if this is a  fluck in quality control or not, but I highly recommend buying a  different toaster. I know, I thought, Krups makes a toaster? Wow, I'll buy it, after all how hard can it be for a German company to manufacture functional a toaster? Well, evidently, they have issues.",1,4
"The cups of these heaphone are a little small and they do fit snuggly on my head but after stretching them out a bit I must say they are very comfortable. If you dont like them at first wear them for a while, they will grow on you.",0,3
"When it works, it works very well. But one day it suddenly died on me. I had a Comcast technician come and test my modem and after using some complicated equipments to test it, he concluded that the modem is dead. After he gave me another modem, my network is up again. Very bad reliability. MOTOROLA SHOULD BE MORE RESPONSIBLE FOR THEIR QUALITY CONTROL!",0,4
"I have two Roomba's, after one year of good operation they have been having battery problems.  One Roomba was returned for refurbishment.  They have good customer service, if you pursue them.  The newly returned Roomba still has battery problems.  The housekeeper which was very excited when I bought the Roomba now uses the vacuum cleaner.",1,4
We received our DLP TV stand in record time.  We had wanted to get it for a new tv that was being delivered that weekend.  We ordered on I think a Tuesday and it was at our office on Friday.  It was in excellent shape and we had no trouble putting it together.  The tv fit perfectly!,0,3
"I really like OXO products.  I have a number of their utensils in my kitchen and I enjoy that they have nice big handles.  Since I started getting gadgets for my kitchen I always wanted these measuring cups.  Well I finally got them.  I was very excited to use them for the first time.  Well I went to scoop some brown sugar and the handle started bending.  I was very disappointed in how flimsy the handles are.  I think I'll stick to my plastic ones from OXO, I had better luck with them",1,4
"I love the iShuffle. It does the job. Not many features, but makes my 2-hour commute livable.NEWLINE NEWLINE i put all my podcasts up top and list the songs in alpahbetical order (by artist name) so all is organized. It's like flying blind, but who said blind was impossible? Certainly not Helen Keller",0,3
i've had this can opener 4 more than 5 years & have never had a problem!!!  i even let my 4-year old niece use it when she stays with me & helps me cook.  never have 2 worry about anything with this one,1,3
"I set up a small security program with my Macintosh. Intially I needed a PC to place the settings in the camera, however once I got it hooked up to my security system it works beautifully. I would recommend you leave the lights on though because if you don't you will be getting just a black, fuzzy dark image back if you are using this camera for security. This camera is a very simple easy to use camera without the fuss of zooming, pan, tilt etc. If you need a simple camera you can't go wrong with the D-link DCS-900 (Wireless or wired version)",0,3
"I used this press about 4-5 times during the 5 years I owned it.  The cookie shapes came out well, but after a few uses, the plastic ring around the barrel cracked.  This year that same plastic part broke entirely, making the press unusable-- a critical engineering materials defect.  Like the other reviewer (Dec 2005), I too am now in the market for an all metal press",1,4
"I bought this product less than a year ago. 2 days ago, I locked my laptop and tried to unlock it.  But I couldn't.  It was somehow messed up and the combination did not work.  I HAD TO CUT IT!!!  I don't know how it got messed up but I'm sure that it was not study enough to last long",0,4
"I think it is ALMOST a great idea! It would be super if made of glass. I don't want to be concerned with material for which I use it! I would buy a couple if made of glass, otherwise not",1,4
This technically works well.  I am finding learning to use it difficult.  I really wish I had spent a little more and gotten a bigger one!!!!!  It is a lot smaller than I thought it would be and would be alot easier if it was bigger,0,3
"I spoke with customer service rep at 800-283-1311.  Devices have a one-year warranty.  I stated that I sent in the Registration card, and asked if she would look up the purchase date.  She said no, ""Registration and Warrany are in different departments.""NEWLINE NEWLINE She asked me to hold, and came back on the line stating that since this model originally sold in 2003, my unit went off warranty in 2004 unless I have the invoice.  I called back about an hour later, after finding the invoice, and got the same customer service rep.  She recognized me and belittled me for calling back and said unless I have a question, there's nothing they can do.  I stated that I found the invoice as requested and she asked me to fax it to her.  I did that, so far no response.  We'll see if they replace the unit or not.NEWLINE NEWLINE Just an FYI...after the one-year warranty, there are no options. The do not offer parts or service after the one-year warranty",0,4
This was a defective unit. Got new unit and it works as expected,0,3
"I have used GPS units from Cobra, Garmin, and Lowrance.  I consider this Cobra unit to be one of the best.  I started with the Cobra but it was stolen after a month.  Then I bought the Lowrance but it was too heavy and the mount was a sgood as the Cobra. I returned the Lowrance and bought the Garmin 340.NEWLINE NEWLINE Advantages of the Cobra is that it has a large screen and a solid mount (despite its size).  The interface isn't quite as intuitive as Garmin but once you learn it it is actually better.  The traffic service is also nice (costs more with the Garmin).  The Cobra is the most capable of the GPS units I mentioned but overall I am happier with the Garmin because of it's smaller size and lower price",0,3
"This was a great mouse for about the first year I owned. After one year is when all of the problems started.  The mouse now loses connection sproadically and sometimes it doesn't want to connect at all.  I have changed the battery quite a few times and that doesn't seem to help.  It is very tempremental, and I have now given up and am shopping for a replacement.NEWLINE NEWLINE So, a word to the wise - in my experience the mouse will work great for a while, just be prepared to replace it in a year or so",0,4
"I own this pan and the Bavarian and Chrysanthemum models too.  I think Nordicware makes very innovative designs which makes their flaw even more disappointing.  After a few uses, everytime I bake with these pans the cake always stick.  I grease AND flour these pans before baking and the cake still sticks.  One reviewer said to LIBERALLY grease these pans, but I don't understand why there's so much work for greasing a ""non-stick"" pan.  I had less worries when using a regular tin pan with no ""non-stick""",1,4
"Wow, I can't believe how much I hate this bag.  And it was expensive, compared to some of the stuff I passed up.  I thought I couldn't go wrong with Targus...but I could and I did.  First, the strap is horrible.  It keeps getting twisted and I have marks on my shoulder from where it cuts in to it.  2nd, it's REALLY heavy.  Lastly, there's all these compartments that don't do anything and mostly get in the way.  Like the phone add-on.  My phone doesn't fit in there, and even if it did, would I carry my phone on my bag?",0,4
"Like most people here, I found the Bose Triport headphones to have excellent sound but the plastic on mine also broke in the recess next to the earcups.  What I found is that this is caused by the tension of the headband frame pushing into the plastic.  In fact, the plastic broke from just sitting in my drawer for a week with the headband fully extended.NEWLINE NEWLINE My recommendation is to store these headphones with the earcups fully retracted, to reduce the tension of the headband frame on that piece of plastic.  Bose replaced them with no hassles, no receipt, no registration, just sent them back and got a brand new pair.  I think that was well worth the money spent over 2 years ago",0,3
"Although I love the patterns and heft of my 2 collections of stoneware, I got very tired of having them chipped and broken by the less ""careful"" members of my family. Although I've had two sets of Corelle before, and never had any problems with it, I never saw patterns that I could live with for very long. I've gone back to Corelle, and I think this is it for me. True, the plates are very light, but they are so damage resistant--and I can use this pattern for any season",1,3
"About three years ago, maybe four, I bought two Lexar CFII cards. One never worked, the other worked, but lost all data. I wrote to Lexar, that I had two bad cards, they sent me one new card of the same size. I gave that to my girlfriend & told her to only use it on pix she didn't care about losing. I still have my card, in a ziplock. None of the file removal programs will get the images off, & I've used all of them, & had their (file removal) tech help give up.NEWLINE NEWLINE In this day & age of ""just make the item"" I am upset. But you take your chances. Do you want the only picture of your great grand-mother lost because you used a Lexar? I wouldn't, I use an actual sandisk card, myself.NEWLINE NEWLINE If they ever (Lexar) made it right, I may have written a better review, but they haven't. So that tells me that they don't care.NEWLINE NEWLINE How important are your pictures to you?NEWLINE NEWLINE NEWLINE Frederic",0,4
These are the BEST. PERIOD! Look no further.. because you will not find a better value in rechargable batteries,0,3
"I'm a jogger, and like to listen to All Things Considered while I run miles and miles. This radio is great because the light weight is unobtrusive. It has a convenient ""lock"" button to prevent accidentally changing the station with a bump. I previously had a similar size unit from Aiwa, this Sony has MUCH MUCH better reception",0,3
"I have spent time with lynksys and Dell, both of which say they have done all they can do, (from their manuals). Because I have had to finish phone calls without without solving the problem, I call back and get conflicting oppinions...this keeps me coming back. It still is not working,  they have that in common.",0,4
"This backpack is ideal for carrying my huge science textbooks as well as keeping my MacBook safe. Its many pockets and nooks are ideal for carrying and organizing just about everything I need. As a chronically disorganized person, the bag helps me maintain some sense of organization and order in my belongings. The strap is nicely padded and it's elastic, so shocks are well absorbed.NEWLINE NEWLINE A nice touch is a zippered 'cavity' at the top, which is an ideal place to store a laptop charger. NEWLINE NEWLINE The build quality seems excellent so far - it looks to be a very durable product. I've always had good luck with Wenger products in the past. NEWLINE NEWLINE The best part about this backpack is that it doesn't scream 'There's a computer in here!'.",0,3
"In terms of sound quality, noise cancelling, and general comfort - thise headphones are top of the line. I absolutely love the way the sound and the ammount of noise cancelling that they provide. I used them regularly when mowing the lawn and when flying, and I always recieved the highest quality sound and noise cancelleation. I was even able to listen to drum-n-bass while mowing the lawn and hear all of the appropriate frequencies on the low end. NEWLINE NEWLINE However... inside of 6 months, I have gone through 2 pairs of these headphones because the right ear headphone has gone out on them. The worst part is - I can't even begin to imagine why it goes out. I keep my heaphones in a locked cabinet in my office every night. Last friday, I placed back into the nice little carry bag that they come with, and placed them into this cabinet. This morning when I pulled them out for use, the right ear bud is out again... no physical damage is apparent anywhere on the headphones, and there is not a broken wire anywhere. In fact, the wiring is perfectly fine and still functional. It is the physical earbud - the hard plastic peice - that has gone out. If i squeeze the earbud hard enough, it will turn on again. NEWLINE NEWLINE Something inside of the earbud is obviously designed improperly and I would highly recommend that noone purchase these headphones because of this",0,4
"I had seen my Japanese coworkers carry this thing to work.  It's a great lunch bag! Beats brown bagging, because hot foods stay hot, and cold foods stay cold.  I finally bought one because of the ease of use, didn't want to keep paying $$$ for hot lunches, and I can always bring my favorite foods.  The bottom container is the only leakproof container. (That is my only gripe.) I usually put soup in here.  The other containers will hold things without sauces very well.  It's great because it allows for a large variety of foods (better nutrition).  I have used bento lunch boxes since I was kid, and this is the best for adults. I like asian food, and this type of lunch box accomodates the best. NEWLINE NEWLINE If you want to fill hot food, then pour in hot water in the containers for 10 minutes, let it get warm.  Pour out the water, dry.  Then fill.  If you want ice cold food, put in freezer for 10 minutes, then put food in.   NEWLINE NEWLINE They also make bigger versions for larger appetites and another smaller one for small appetites.  They really do stay hot. Once I had to take a very late lunch, I packed it at 7am, and at 2:30pm the food was still hot. No more waiting in line to microwave your lunch !!!",1,3
"Excelent, hard drive, good price and good time for seller.NEWLINE thanks",0,3
"Initially, my dogs found the sound interesting and slowed down on barking, but after a couple of days they acted like they didn't even hear the sound. Now, they are back to ""bark all you want""",1,4
"My shuffle suffered the blinking green-orange lights so I took it into the Apple store. A salesman took 15 minutes to figure out that he couldn't do anything, and said I would have to sign up for a appointment at the ""Genius"" bar. At that appointment, the ""genius"" said he couldn't fix it, and because he said he didn't know anything about engineering he couldn't say whether the shuffle was not working because of a software or a hardware problem or both. Apparently being an Apple ""genius"" doesn't involve understanding how things work, though it does appear to require having a trendy haircut. The 'genius"" then offered a $10 discount on the purchase of a new shuffle - but couldn't answer the question of why anyone would want to waste money on such a poorly designed thing.NEWLINE NEWLINE Perhaps it should be retitled the ""idiot bar.",0,4
"Bought these and used them once.  Had to remove them when I found myself in dire need of some Excedrin Migraine.  What do you get for your $39?  Cheap, tinny, bass-less sound that's like being plugged into a busted Walkman.  The buds themselves don't remain stable in the ear, so forget about using them while engaging in motion-involved activity (such as jogging, walking, head-bobbing, neck movement, etc).  These are by far the worst earbuds on the market.  How could Apple stoop so low?  Don't be fooled!  Do a Google search for these and you'll find that the vast majority out there considers this a horrible product.  You've been warned.NEWLINE NEWLINE I used to use Koss Earbuds, which were pretty good.  I sold these iPod duds in favor of the XtremeMac In-Ear Headphones, which are the best ones available and worth the extra money",0,4
"This has been used twice.  The first time I used it, it made a great smoothie.  I tried to use it this past Independence day and the ""pulse"" stopped and started continuously.  After a while, something smelled like it was burning.  On the bottom, there appears to be lots of specks of metal.  Don't think I'll be buying a new one",1,4
"These knives barely cut.... and the title is misleading.  This set has nothing to do with Faberware.  Also, I have had this set for only a few weeks and already rust has appearred on them.  Buy them if you intend it for one time use",1,4
"Takes 3 AAA batteries that in our experience run out too quick. Other units we've owned have lower battery drain. Also the LCD display has poor contrast. All in all, I'd buy another one that costs a few bucks more",0,4
"Do not be fooled when the description says this stand holds up to 21"" monitors - that is only true for *flat-panel* monitors, not traditional CRT monitors.  Note that the weight rating says 50 pounds!  Most standard 19"" monitors weigh 60 pounds or more.  I purchased this item at a Staples near me, and brought it home to use with my 19"" CRT.  After placing the monitor on the stand, the stand bobbed up and down and seemed as if it would completely bend at any moment",0,4
"Be aware, the Belkin F8Z063-BLK TuneBase FM for iPod Nano is not compatible with the 2nd generation Nano.  I am returning mine to Amazon, and buy a compatible one from the Apple store",0,4
I was wondering if anyone knew if this hub would work for linking Xbox's together so you can have more than 4 people play at once. I know that I could link 2 with a crossover cable but I want to link 4 together so that I can have a gigantic 16 player Halo match (It's a very popular Xbox game for those who don't know,0,3
"I immediately noticed the quality of this wok as soon as I took it out of the box. Very nice looking. Very easy to cook in. It's big and has large sides so it is very easy to stir the stir fry around without spilling it. The non stick surface works beautifully. Reattaching the wok to the base after cleaning is fairly easy although the wok never seems to lock 100% correctly into place without a little hassle. I'm not sure it really matters if it's not perfectly 100% aligned into the base anyway. Nevertheless, that's only a minor gripe. This wok makes stir fry easy and fun and makes the food taste really good. The included spatula was a nice gesture, too. The instructions say the wok can do a lot of other things too, like slow cooking, but I only use it for stir fry",1,3
"I bought this adapter along with the Linksys WRT54GL Broadband Router.  I managed to set them up and install them properly.  (The best advice I got from the ""Home Networking for Dummies"" book was to get a 100 foot Cat5e patch cable so that I could put my router in the place I where I wanted it, and hook it up with a wired connection first.  I actually only needed a 50 foot cable, and got it for $20 from a local electronics supply store.)NEWLINE NEWLINE So I got everything up and running (remember to install your router first, and then your network adapter), surfed the internet for awhile, and then shut down my computer.  Here's where the trouble started....NEWLINE NEWLINE As other reviewers have noted, the Linksys installation makes changes to your Windows XP configuration, de-activating the Welcome screen and the feature Microsoft calls ""Fast User Switching.""  This happens with no warning.NEWLINE NEWLINE When I went to turn on my computer again, I got a new start-up screen for Windows, demanding a password.  I freaked out, because I don't remember ever setting a password for Windows.  I called Linksys, and was extremely unimpressed with their customer support.  The young woman seemed to be amused by my problem, and was actually laughing at me.  She began to start me through the process of completely re-setting the router to the factory settings (this would NOT have helped).NEWLINE NEWLINE What finally helped was figuring out (with no help from Linksys) that if you never set a password for your Windows XP logon, all you have to do is hit ""Enter"" at the password prompt.  That's all there is.  Linksys could have told me this, or better yet, warned before installation that these changes to Windows XP would take place and suggest setting up a User Password in advance.NEWLINE NEWLINE Another gripe about this network adapter and the Linksys router--neither came with instruction manuals.  There is a 60-page instruction manual on the CD rom that comes with the product, but you'll have to print it out yourself (Do it before you install or try installing the product).  In the case of the router, I also had to do deep searching to actually find the instruction manual on the CD-ROM--it wanted to start up the Setup Wizard automatically and the instruction manual was not easy to access from the CD-ROM.  I guess this may be the norm now with computer hardware, but it still stinks.NEWLINE NEWLINE I do not recommend the Linksys WUSB54GC, primarily because of the unannounced changes it makes to the Windows XP system, and because of Linksys' non-existent or non-functional and rude customer support",0,4
I purchased one like this last December.On the 13th month I owned it it began to leak from the spout.I emailed Breville 2-3 times and they never even responded!Their web site states they always respond within 3 days.Don't believe them and don't buy a product from this company,1,4
"I Love the way the Tefal deep fryer cooks, however, I am returning my second one due to a defective lid closure.  The lid may close initially, but after a few uses it no longer stays closed.  Since I have small children in my home, I will not be purchasing this one again.",1,4
Mine broke and started SMOKING while I was making hummus (not even something tougher like ice).  Kitchenaid won't fix it.  There are many MUCH cheaper but nicer ones on the market,1,4
"I dislike ipods so i figure I try something else and hope for the best..Unfortunately I was wrongNEWLINE Itunes and Ipods are definitely much better..NEWLINE Basically this device is a cheap piece of crap and it seems like Sandisk's approach is WYSIWYG..disappointingNEWLINE NEWLINE PROS:NEWLINE - long battery lifeNEWLINE - email tech support is quick and good but website support sucks badNEWLINE NEWLINE CONS:NEWLINE - it's easy to setup but instruction manual is uselessNEWLINE - buttons are rigid and miniature and difficult to press with a skin onNEWLINE - wheel is very stiff and offers very little functionalityNEWLINE - software is buggy and terribleNEWLINE - freezes occasionallyNEWLINE - navigating through menus stutters and lagsNEWLINE - boot time is 10 secondsNEWLINE - video mode has no optionsNEWLINE - needs serious firmware updatesNEWLINE - time is listed only in settings menu = uselessNEWLINE - tons of issues with playlists getting erased or not working properlyNEWLINE - every firmware update erases all your settings, including radio presetsNEWLINE and the list of issues goes on and on...NEWLINE NEWLINE anyone who has reviewed this product positively obviously didnt do a thorough job because these issues exist and its definitely irritatingNEWLINE I am extremely disappointed and will never buy a sandisk player ever againNEWLINE NEWLINE My suggestion is to try it out thorougly before buying..so you dont make the same mistake I did and trust other people's lopsided reviews..",0,4
